suicidal126,suicidal_Poet_4,suicidal, We’re men ofkind. we’ll come to terms about our fame; let our common monument be socialism,18
suicidal127,suicidal_Poet_4,suicidal, built in battle. Men of posterity examine the flotsam of dictionaries: out of Lethe,14
suicidal128,suicidal_Poet_4,suicidal, will bob up the debris of such words as “prostitution.” “tuberculosis.” “blockade.”,12
suicidal129,suicidal_Poet_4,suicidal, For you. who are now healthy and agile. the poet with the rough tongue,14
suicidal13,suicidal_Poet_1,suicidal, In the lane I meet sheep and wagons. Red earth. motherly blood. O You who eat People like light rays. leave This one,23
suicidal130,suicidal_Poet_4,suicidal, of his posters. has licked away consumptives’ spittle. With the tail of my years behind me. I begin to resemble those monsters.,22
suicidal131,suicidal_Poet_4,suicidal, excavated dinosaurs. Comrade life. let us march faster. march,9
suicidal132,suicidal_Poet_4,suicidal, faster through what’s left of the five-year plan. My verse has brought me no rubles to spare:,19
suicidal133,suicidal_Poet_4,suicidal, no craftsmen have made mahogany chairs for my house. In all conscience. I need nothing except,16
suicidal134,suicidal_Poet_4,suicidal, a freshly laundered shirt. When I appear before the CCC of the coming bright years.,15
suicidal135,suicidal_Poet_4,suicidal, by way of my Bolshevik party card. I’ll raise above the heads of a gang of self-seeking poets and rogues.,22
suicidal136,suicidal_Poet_4,suicidal, all the hundred volumes of my communist-committed books.,9
suicidal137,suicidal_Poet_4,suicidal, Awhirl with events. packed with jobs one too many. the day slowly sinks as the night shadows fall. There are two in the room:,24
suicidal138,suicidal_Poet_4,suicidal, Iand Lenin- a photograph on the whiteness of wall. The stubble slides upward above his lip,16
suicidal139,suicidal_Poet_4,suicidal, as his mouth jerks open in speech. Thetense creases of brow hold thought,13
suicidal14,suicidal_Poet_1,suicidal, Mirror safe. unredeemed By the dove's annihilation. The glory The power. the glory.,14
suicidal140,suicidal_Poet_4,suicidal, in their grip. immense brow matched by thought immense. A forest of flags. raised-up hands thick as grass...,19
suicidal141,suicidal_Poet_4,suicidal, Thousands are marching beneath him... Transported. alight with joy. I rise from my place.,14
suicidal142,suicidal_Poet_4,suicidal, eager to see him. hail him. report to him! “ComradeLenin. I report to you -,14
suicidal143,suicidal_Poet_4,suicidal, (not a dictate of office. the heart’s prompting alone) This hellish work that we’re out to do will be done,22
suicidal144,suicidal_Poet_4,suicidal, andis already being done. Wefeed and we clothe and give light to the needy. the quotas for coal,18
suicidal145,suicidal_Poet_4,suicidal, and for iron fulfill. but there is any amount of bleeding,11
suicidal146,suicidal_Poet_4,suicidal, muck andrubbish aroundus still. Without you. there’s many,9
suicidal147,suicidal_Poet_4,suicidal, have got out of hand. all the sparring andsquabbling does one in. There’s scum,15
suicidal148,suicidal_Poet_4,suicidal, in plenty hounding our land. outside the borders andalso within.,10
suicidal149,suicidal_Poet_4,suicidal, Try to count ’em and tab ’em - it’s no go. there’s all kinds. andthey’re,17
suicidal15,suicidal_Poet_1,suicidal, Pocket watch. I tick well. The streets are lizardy crevices Sheer-sided. with holes where to hide. It is best to meet in a cul-de-sac. A palace of velvet,31
suicidal150,suicidal_Poet_4,suicidal, thick as nettles: kulaks. red tapists. and. down the row.,10
suicidal151,suicidal_Poet_4,suicidal, drunkards. sectarians. lickspittles. They strut around proudly,7
suicidal152,suicidal_Poet_4,suicidal, as peacocks. badges and fountain pens studding their chests. We’ll lick the lot of ’em- but,17
suicidal153,suicidal_Poet_4,suicidal, to lick ’em is no easy job at the very best. On snow-covered lands and on stubbly fields.,19
suicidal154,suicidal_Poet_4,suicidal, in smoky plants and on factory sites. with you in our hearts. ComradeLenin. webuild.,14
suicidal155,suicidal_Poet_4,suicidal, wethink. we breathe. welive. and we fight!” Awhirl with events.,10
suicidal156,suicidal_Poet_4,suicidal, packed with jobs one too many. the day slowly sinks as the night shadows fall. There are two in the room: I,22
suicidal157,suicidal_Poet_4,suicidal, and Lenin - a photograph on the whiteness of wall.,9
suicidal158,suicidal_Poet_4,suicidal, I'd tear like a wolf at bureaucracy. For mandates my respect's but the slightest.,16
suicidal159,suicidal_Poet_4,suicidal, To the devil himself I'd chuck without mercy every red-taped paper. But this ... Down the long front,19
suicidal16,suicidal_Poet_1,suicidal, With windows of mirrors. There one is safe. There are no family photographs. No rings through the nose. no cries. Bright fish hooks. the smiles of women,27
suicidal160,suicidal_Poet_4,suicidal, of coupés and cabins File the officials politely. They gather up passports and I give in,16
suicidal161,suicidal_Poet_4,suicidal, My own vermilion booklet. For one kind of passport - smiling lips part For others - an attitude scornful.,17
suicidal162,suicidal_Poet_4,suicidal, They take with respect. for instance. the passport From a sleeping-car English Lionel.,14
suicidal163,suicidal_Poet_4,suicidal, The good fellows eyes almost slip like pips when. bowing as low as men can. they take.,17
suicidal164,suicidal_Poet_4,suicidal, as if they were taking a tip. the passport from an American. At the Polish. they dolefully blink and wheeze,20
suicidal165,suicidal_Poet_4,suicidal, in dumb police elephantism - where are they from. and what are these geographical novelties?,14
suicidal166,suicidal_Poet_4,suicidal, And without a turn of their cabbage heads. their feelings hidden in lower regions. they take without blinking.,18
suicidal167,suicidal_Poet_4,suicidal, the passports from Swedes and various old Norwegians. Then sudden as if their mouths were,15
suicidal168,suicidal_Poet_4,suicidal, aquake those gentlemen almost whine Those very official gentlemen take,10
suicidal169,suicidal_Poet_4,suicidal, that red-skinned passport of mine. Take- like a bomb take - like a hedgehog.,14
suicidal17,suicidal_Poet_1,suicidal, Gulp at my bulk And I. in my snazzy blacks. Mill a litter of breasts like jellyfish. To nourish The cellos of moans I eat eggs -,26
suicidal170,suicidal_Poet_4,suicidal, like a razor double-edge stropped. take - like a rattlesnake huge and long with at least,16
suicidal171,suicidal_Poet_4,suicidal, 20 fangs poison-tipped. The porter's eyes give a significant flick (I'll carry your baggage,16
suicidal172,suicidal_Poet_4,suicidal, for nix. mon ami...) The gendarmes enquiringly look at the tec. the tec. -,13
suicidal173,suicidal_Poet_4,suicidal, at the gendarmerie. With what delight that gendarme caste would have me strung-up and whipped raw,17
suicidal174,suicidal_Poet_4,suicidal, because I hold in my hands hammered-fast sickle-clasped my red Soviet passport.,14
suicidal175,suicidal_Poet_4,suicidal, I'd tear like a wolf at bureaucracy. For mandates my respect's but the slightest.,16
suicidal176,suicidal_Poet_4,suicidal, To the devil himself I'd chuck without mercy every red-taped paper. But this ...,15
suicidal177,suicidal_Poet_4,suicidal, I pull out of my wide trouser-pockets duplicate of a priceless cargo. You now:,15
suicidal178,suicidal_Poet_5,suicidal, read this and envy. I'm a citizen of the Soviet Socialist Union!,13
suicidal179,suicidal_Poet_6,suicidal, A small night storm blows Saying ‘falling is the essence of a flower’ Preceding those who hesitate,17
suicidal18,suicidal_Poet_1,suicidal, Eggs and fish. the essentials. The aphrodisiac squid. My mouth sags. The mouth of Christ When my engine reaches the end of it.,23
suicidal180,suicidal_Poet_6,suicidal, Teeth of petals. bonnet of dew. handfuls of herbs. oh sweet nursemaid. turn the earthly sheets down for me and prepare my quilt of carded moss. I’m going to sleep. my nursemaid—lay me down;,36
suicidal181,suicidal_Poet_6,suicidal, put a lamp on the nightstand for me. or a constellation. whichever you like— both are fine; turn the lights down a bit. Now leave me alone and hear the buds break … as you’re rocked by a heavenly foot from above.,42
suicidal182,suicidal_Poet_6,suicidal, and a bird zigzags you a path so that you can forget … Thank you. Oh. a favor: if he calls again tell him not to insist. for I have gone away …,31
suicidal183,suicidal_Poet_6,suicidal, I caught you by the neck on the shore of the sea. while you shot arrows from your quiver to wound me and on the ground I saw your flowered crown. I disemboweled your stomach like a doll's,39
suicidal184,suicidal_Poet_6,suicidal, and examined your deceitful wheels. and deeply hidden in your golden pulleys I found a trapdoor that said: sex. On the beach I held you. now a sad heap. up to the sun. accomplice of your deeds.,37
suicidal185,suicidal_Poet_6,suicidal, before a chorus of frightened sirens. Your deceitful godmother. the moon was climbing through the crest of the dawn. and I threw you into the mouth of the waves.,29
suicidal186,suicidal_Poet_6,suicidal, I throw myself here at your feet. sinful. my dark face against your blue earth. you the virgin among armies of palm trees that never grow old as humans do. I don't dare look at your pure eyes,39
suicidal187,suicidal_Poet_6,suicidal, or dare touch your miraculous hand: I look behind me and a river of rashness urges me guiltlessly on against you. With a promise to mend my ways through your divine grace. I humbly place on your,37
suicidal188,suicidal_Poet_7,suicidal, hem a little green branch. for I couldn't have possibly lived cut off from your shadow. since you blinded me at birth with your fierce branding iron.,28
suicidal189,suicidal_Poet_7,suicidal, On my way home I pass a cameraman On a platform on the bumper of a car Inside which. rolling and plunging. a comedian Is working; on one white lot I see a star Stumble to her igloo through the howling gale,42
suicidal19,suicidal_Poet_1,suicidal, The tattle of my Gold joints. my way of turning Bitches to ripples of silver Rolls out a carpet. a hush. And there is no end. no end of it.,30
suicidal190,suicidal_Poet_7,suicidal, Of the wind machines. On Melrose a dinosaur And pterodactyl. with their immense pale Papier-mâché smiles. look over the fence Of The Lost World. Whispering to myself the tale,30
suicidal191,suicidal_Poet_7,suicidal, These shout—done with my schoolwork. I commence My real life: my arsenal. my workshop Opens. and in impotent omnipotence I put on the helmet and the breastplate Pop Cut out and soldered for me. Here is the shield,39
suicidal192,suicidal_Poet_7,suicidal, I sawed from beaver board and painted; here on top The bow that only Odysseus can wield And eleven vermilion-ringed. goose-feathered arrows. (The twelfth was broken on the battlefield When. searching among snap beans and potatoes.,38
suicidal193,suicidal_Poet_7,suicidal, I stepped on it.) Some dry weeds. a dead cane Are my spears. The knife on the bureau's My throwing-knife; the small unpainted biplane Without wheels—that so often. helped by human hands. Has taken off from. landed on. the counterpane—,43
suicidal194,suicidal_Poet_7,suicidal, Is my Spad. O dead list. that misunderstands And laughs at and lies about the new live wild Loves it lists! that sets upright. in the sands Of age in which nothing grows. where all our friends are old.,39
suicidal195,suicidal_Poet_7,suicidal, A few dried leaves marked THIS IS THE GREENWOOD— O arms that arm. for a child's wars. the child! And yet they are good. if anything is good. Against his enemies . . . Across the seas At the bottom of the world. where Childhood,43
suicidal196,suicidal_Poet_7,suicidal, Sits on its desert island with Achilles And Pitamakan. the White Blackfoot: In the black auditorium. my heart at ease. I watch the furred castaways (the seniors put A play on every spring) tame their wild beasts.,37
suicidal197,suicidal_Poet_7,suicidal, Erect their tree house. Chatting over their fruit. Their coconuts. they relish their stately feasts. The family's servant. their magnanimous Master now. rules them by right. Nature's priests. They worship at Nature's altar; when with decorous,39
suicidal198,suicidal_Poet_7,suicidal, Affection the Admirable Crichton Kisses a girl like a big Wendy. all of us Squirm or sit up in our seats . . . Undone When an English sail is sighted. the prisoners Escape from their Eden to the world: the real one,40
suicidal199,suicidal_Poet_7,suicidal, Where servants are servants. masters masters. And no one's magnanimous. The lights go on And we go off. robbed of our fruit. our furs— The island that the children ran is gone. The island sang to me: Believe! Believe!,40
suicidal2,suicidal_Poet_1,suicidal, Full of wings. otherworldliness. In this. they are Ledas. O mother of leaves and sweetness Who are these pietàs? The shadows of ringdoves chanting. but chasing nothing.,27
suicidal20,suicidal_Poet_1,suicidal, I shall never grow old. New oysters Shriek in the sea and I Glitter like Fontainebleau Gratified. All the fall of water and eye,24
suicidal200,suicidal_Poet_7,suicidal, And didn't I know a lady with a lion? Each evening. as the sun sank. didn't I grieve To leave my tree house for reality? There was nothing there for me to disbelieve. At peace among my weapons. I sit in my tree,45
suicidal201,suicidal_Poet_7,suicidal, And feel: Friday night. then Saturday. then Sunday! I'm dreaming of a wolf. as Mama wakes me. And a tall girl who is–outside it's gray. I can't remember. I jump up and dress. We eat in the lighted kitchen. And what is play,47
suicidal202,suicidal_Poet_7,suicidal, For me. for them is habit. Happiness Is a quiet presence. breathless and familiar: My grandfather and I sit there in oneness As the Sunset bus. lit by the lavender And rose of sunrise. takes us to the dark,39
suicidal203,suicidal_Poet_7,suicidal, Echoing cavern where Pop. a worker. Works for our living. As he rules a mark. A short square pencil in his short square hand. On a great sheet of copper. I make some remark He doesn't hear. In that hard maze—in that land,45
suicidal204,suicidal_Poet_7,suicidal, That grown men live in—in the world of work. He measures. shears. solders; and I stand Empty-handed. watching him. I wander into the murk The naked light bulbs pierce: the workmen. making something. Say something to the boy in his white shirt. I jerk,46
suicidal205,suicidal_Poet_7,suicidal, As the sparks fly at me. The man hammering As acid hisses. and the solder turns to silver. Seems to me a dwarf hammering out the Ring In the world under the world. The hours blur; Bored and not bored. I bend things out of lead.,46
suicidal206,suicidal_Poet_7,suicidal, I wash my smudged hands. as my grandfather Washes his black ones. with their gritty soap: ahead. Past their time clock. their pay window. is the blue And gold and white of noon. The sooty thread Up which the laborers feel their way into,44
suicidal207,suicidal_Poet_7,suicidal, Their wives and houses. is money; the fact of life. The secret the grown-ups share. is what to do To make money. The husband Adam. Eve his wife Have learned how not to have to do without Till Santa Claus brings them their Boy Scout knife—,47
suicidal208,suicidal_Poet_7,suicidal, Nor do they find things in dreams. carry a paper route. Sell Christmas seals . . . Starting his Saturday. his Sunday. Pop tells me what I love to hear about. His boyhood in Shelbyville. I play,34
suicidal209,suicidal_Poet_7,suicidal, What he plays. hunt what he hunts. remember What he remembers: it seems to me I could stay In that dark forest. lit by one fading ember Of his campfire. forever . . . But we're home. I run in love to each familiar member,43
suicidal21,suicidal_Poet_1,suicidal, Over whose pool I tenderly Lean and see me.,9
suicidal210,suicidal_Poet_7,suicidal, Of this little state. clustered about the Dome Of St. Nicholas—this city in which my rabbit Depends on me. and I on everyone—this first Rome Of childhood. so absolute in every habit That when we hear the world our jailor say:,43
suicidal211,suicidal_Poet_7,suicidal, "Tell me. art thou a Roman ?" the time we inhabit Drops from our shoulders. and we answer: "Yea. I stand at Caesar's judgment seat. I appeal Unto Caesar." I wash my hands. Pop gives his pay,37
suicidal212,suicidal_Poet_7,suicidal, Envelope to Mama; we sit down to our meal. The phone rings: Mrs. Mercer wonders if I'd care To go to the library. That would be ideal. I say when Mama lets me. I comb my hair And find the four books I have out: The Food,48
suicidal213,suicidal_Poet_7,suicidal, Of the Gods was best. Liking that world where The children eat. and grow giant and good. I swear as I've often sworn: "I'll never forget What it's like. when I've grown up." A prelude By Chopin. hammered note by note. like alphabet,47
suicidal214,suicidal_Poet_7,suicidal, Blocks. comes from next door. It's played with real feeling. The feeling of being indoors practicing. "And yet It's not as if—" a gray electric. stealing To the curb on silent wheels. has come; and I See on the back seat (sight more appealing,46
suicidal215,suicidal_Poet_7,suicidal, Than any human sight!) my own friend Lucky. Half wolf. half police-dog. And he can play the piano— Play that he does. that is—and jump so high For a ball that he turns a somersault. "Hello." I say to the lady. and hug Lucky . . . In my,48
suicidal216,suicidal_Poet_7,suicidal, Talk with the world. in which it tells me what I know And I tell it. "I know—" how strange that I Know nothing. and yet it tells me what I know!— I appreciate the animals. who stand by Purring. Or else they sit and pant. It's so—,49
suicidal217,suicidal_Poet_7,suicidal, So agreeable. If only people purred and panted! So. now. Lucky and I sit in our row. Mrs. Mercer in hers. I take for granted The tiller by which she steers. the yellow roses In the bud vases. the whole enchanted,41
suicidal218,suicidal_Poet_7,suicidal, Drawing room of our progress. The glass encloses As glass does. a womanish and childish And doggish universe. We press our noses To the glass and wish: the angel- and devilfish Floating by on Vine. on Sunset. shut their eyes,40
suicidal219,suicidal_Poet_7,suicidal, And press their noses to their glass and wish.,9
suicidal22,suicidal_Poet_1,suicidal, The hills step off into whiteness. People or stars Regard me sadly. I disappoint them. The train leaves a line of breath. O slow,24
suicidal220,suicidal_Poet_7,suicidal, When I was twelve we'd visit my aunt's friend Who owned a lion. the Metro-Goldwyn-Mayer Lion. I'd play with him. and he'd pretend To play with me. I was the real player But he'd trot back and forth inside his cage,48
suicidal221,suicidal_Poet_7,suicidal, Till he got bored. I put Tawny in the prayer I didn't believe in. not at my age. But said still; just as I did everything in fours And gave to Something. on the average. One cookie out of three. And by my quartz. my ores.,47
suicidal222,suicidal_Poet_7,suicidal, My wood with the bark on it. from the Petrified Forest. I put his dewclaw . . . Now the lion roars His slow comfortable roars; I lie beside My young. tall. brown aunt. out there in the past,36
suicidal223,suicidal_Poet_7,suicidal, Or future. and I sleepily confide My dream-discovery: my breath comes fast Whenever I see someone with your skin. Hear someone with your voice. The lion's steadfast Roar goes on in the darkness. I have been,38
suicidal224,suicidal_Poet_7,suicidal, Asleep a while when I remember: you Are—you. and Tawny was the lion in— In Tarzan. In Tarzan! Just as we used to. I talk to you. you talk to me or pretend To talk to me as grown-up people do.,43
suicidal225,suicidal_Poet_7,suicidal, Of Jurgen and Rupert Hughes. till in the end I think as a child thinks: "You're my real friend.",20
suicidal226,suicidal_Poet_7,suicidal, Sometimes as I drive by the factory That manufactures. after so long. Vicks VapoRub Ointment. there rises over me A eucalyptus tree. I feel its stair-sticks Impressed on my palms. my insteps. as I climb,36
suicidal227,suicidal_Poet_7,suicidal, To my tree house. The gray leaves make me mix My coughing chest. anointed at bedtime. With the smell of the sap trickling from the tan Trunk. where the nails go in. My lifetime,34
suicidal228,suicidal_Poet_7,suicidal, Got rid of. I sit in a dark blue sedan Beside my great-grandmother. in Hollywood. We pass a windmill. a pink sphinx. an Allbran Billboard; thinking of Salâmmbo. Robin Hood. The old prospector with his flapjack in the air.,40
suicidal229,suicidal_Poet_7,suicidal, I sit with my hands folded: I am good. That night as I lie crossways in an armchair Reading Amazing Stories (just as. long before. I'd lie by my rich uncle's polar bear On his domed library's reflecting floor,42
suicidal23,suicidal_Poet_1,suicidal, Horse the color of rust. Hooves. dolorous bells-- All morning the Morning has been blackening. A flower left out.,19
suicidal230,suicidal_Poet_7,suicidal, In the last year of the first World War. and see A poor two-seater being attacked by four Triplanes. on the cover of the Literary Digest. and a Camel coming to its aid; I'd feel the bear's fur warm and rough against me.,46
suicidal231,suicidal_Poet_7,suicidal, The colors of the afternoon would fade. I'd reach into the bear's mouth and hold tight To its front tooth and think. "I'm not afraid") There off Sunset. in the lamplit starlight. A scientist is getting ready to destroy,42
suicidal232,suicidal_Poet_7,suicidal, The world. "It's time for you to say good night." Mama tells me; I go on in breathless joy. "Remember. tomorrow is a school day." Mama tells me; I go on in breathless joy. At last I go to Mama in her gray,44
suicidal233,suicidal_Poet_7,suicidal, Silk. to Pop. to Dandeen in her black Silk. I put my arms around them. they Put their arms around me. Then I go back To my bedroom; I read as I undress. The scientist is ready to attack.,39
suicidal234,suicidal_Poet_7,suicidal, Mama calls. "Is your light out?" I call back. "Yes." And turn the light out. Forced out of life into Bed. for a moment I lie comfortless In the blank darkness; then as I always do. I put on the earphones of the crystal set—,45
suicidal235,suicidal_Poet_7,suicidal, Each bed has its earphones—and the uneasy tissue Of their far-off star-sound. of the blue-violet Of space. surrounds the sweet voice from the Tabernacle Of the Four-Square Gospel. A vague marionette. Tall. auburn. holds her arms out. to unshackle,44
suicidal236,suicidal_Poet_7,suicidal, The bonds of sin. of sleep—as. next instant. the sun Holds its arms out through the fig. the lemon tree. In the back yard the clucking hens all cackle As Mama brings their chicken feed. I see My magazine. My magazine! Dressing for school.,45
suicidal237,suicidal_Poet_7,suicidal, I read how the good world wins its victory Over that bad man. Books; book strap; jump the footstool You made in Manual Training . . . Then we three Sit down. and one says grace; and then. by rule. By that habit that moves the stars. some coffee—,46
suicidal238,suicidal_Poet_7,suicidal, One spoonful—is poured out into my milk And the milk. transubstantiated. is coffee. And Mama's weekday wash-dress. Dandeen's soft black silk Are ways that habit itself makes holy Just as. on Sunday mornings. Wednesday nights. His will,41
suicidal239,suicidal_Poet_7,suicidal, Comes in their ways—of Church. of Prayer Meeting—to set free The spirit from the flesh it questions. So. So unquestioned. my own habit moves me To and through and from school. like a domino.,36
suicidal24,suicidal_Poet_1,suicidal, My bones hold a stillness. the far Fields melt my heart. They threaten To let me through to a heaven Starless and fatherless. a dark water.,26
suicidal240,suicidal_Poet_7,suicidal, Till. home. I wake to find that I am playing Dominoes with Dandeen. Her old face is slow In pleasure. slow in doubt. as she sits weighing Strategies: patient. equable. and humble. She hears what this last child of hers is saying,42
suicidal241,suicidal_Poet_7,suicidal, In pride or bewilderment; and she will grumble Like a child or animal when. indifferent To the reasons of my better self. I mumble: "I'd better stop now—the rabbit . . ." I relent,33
suicidal242,suicidal_Poet_7,suicidal, And play her one more game. It is miraculous To have a great-grandmother: I feel different From others as. between moves. we discuss The War Between the States. The cheerful troops Ride up to our farmhouse. steal from us,40
suicidal243,suicidal_Poet_7,suicidal, The spoons. the horses—when their captain stoops To Dandeen and puts Dandeen on his horse. She cries . . . As I run by the chicken coops With lettuce for my rabbit. real remorse Hurts me. here. now: the little girl is crying,41
suicidal244,suicidal_Poet_7,suicidal, Because I didn't write. Because— of course. I was a child. I missed them so. But justifying Hurts too: if only I could play you one more game. See you all one more time! I think of you dying,40
suicidal245,suicidal_Poet_7,suicidal, Forgiving me—or not. it is all the same To the forgiven . . . My rabbit's glad to see me; He scrambles to me. gives me little tame Bites before he eats the lettuce. His furry Long warm soft floppy ears. his crinkling nose,43
suicidal246,suicidal_Poet_7,suicidal, Are reassuring to a child. They guarantee. As so much here does. that the child knows Who takes care of him. whom he takes care of. Mama comes out and takes in the clothes From the clothesline. She looks with righteous love,42
suicidal247,suicidal_Poet_7,suicidal, At all of us. her spare face half a girl's. She enters a chicken coop. and the hens shove And flap and squawk. in fear; the whole flock whirls Into the farthest corner. She chooses one. Comes out. and wrings its neck. The body hurls,46
suicidal248,suicidal_Poet_7,suicidal, Itself out—lunging. reeling. it begins to run Away from Something. to fly away from Something In great flopping circles. Mama stands like a nun In the center of each awful. anguished ring. The thudding and scrambling go on. go on—then they fade.,44
suicidal249,suicidal_Poet_7,suicidal, I open my eyes. it's over . . . Could such a thing Happen to anything ? It could to a rabbit. I'm afraid; It could to— "Mama. you won't kill Reddy ever. You won't ever. will you?" The farm woman tries to persuade,44
suicidal25,suicidal_Poet_1,suicidal, The woman is perfected. Her dead Body wears the smile of accomplishment. The illusion of a Greek necessity Flows in the scrolls of her toga.,25
suicidal250,suicidal_Poet_7,suicidal, The little boy. her grandson. that she'd never Kill the boy's rabbit. never even think of it. He would like to believe her . . . And whenever I see her. there in that dark infinite. Standing like Judith. with the hen's head in her hand.,46
suicidal251,suicidal_Poet_7,suicidal, I explain it away. in vain—a hypocrite. Like all who love. Into the blue wonderland Of Hollywood. the sun sinks. past the eucalyptus. The sphinx. the windmill. and I watch and read and,34
suicidal252,suicidal_Poet_7,suicidal, Hold my story tight. And when the bus Stops at the corner and Pop—Pop!—steps down And I run out to meet him. a blurred nimbus. Half-red. half-gold. enchants his sober brown Face. his stooped shoulders. into the All-Father's.,44
suicidal253,suicidal_Poet_7,suicidal, He tells me about the work he's done downtown. We sit there on the steps. My universe Mended almost. I tell him about the scientist. I say. "He couldn't really. could he. Pop ?" My comforter's Eyes light up. and he laughs. "No. that's just play.,49
suicidal254,suicidal_Poet_8,suicidal, Just make-believe." he says. The sky is gray. We sit there. at the end of our good day.,19
suicidal255,suicidal_Poet_8,suicidal, The bell-rope that gathers God at dawn Dispatches me as though I dropped down the knell Of a spent day - to wander the cathedral lawn From pit to crucifix. feet chill on steps from hell. Have you not heard. have you not seen that corps,46
suicidal256,suicidal_Poet_8,suicidal, Of shadows in the tower. whose shoulders sway Antiphonal carillons launched before The stars are caught and hived in the sun's ray? The bells. I say. the bells break down their tower; And swing I know not where. Their tongues engrave,42
suicidal257,suicidal_Poet_8,suicidal, Membrane through marrow. my long-scattered score Of broken intervals… And I. their sexton slave! Oval encyclicals in canyons heaping The impasse high with choir. Banked voices slain! Pagodas campaniles with reveilles out leaping-,34
suicidal258,suicidal_Poet_8,suicidal, O terraced echoes prostrate on the plain!… And so it was I entered the broken world To trace the visionary company of love. its voice An instant in the wind (I know not whither hurled) But not for long to hold each desperate choice.,44
suicidal259,suicidal_Poet_8,suicidal, My world I poured. But was it cognate. scored Of that tribunal monarch of the air Whose thighs embronzes earth. strikes crystal Word In wounds pledges once to hope - cleft to despair? The steep encroachments of my blood left me,40
suicidal26,suicidal_Poet_1,suicidal, Her bare Feet seem to be saying: We have come so far. it is over. Each dead child coiled. a white serpent. One at each little,26
suicidal260,suicidal_Poet_8,suicidal, No answer (could blood hold such a lofty tower As flings the question true?) -or is it she Whose sweet mortality stirs latent power?- And through whose pulse I hear. counting the strokes My veins recall and add. revived and sure,41
